id,date,product,category,quantity,price,cost,sales,profit
117964,2023-09-25 00:00:00,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,2,477.666,393.372,955.332,561.96
117965,2023-09-25 00:00:00,"Global Airflow Leather Mesh Back Chair, Black",Furniture,4,483.136,422.744,1932.544,1509.8000000000002
117966,2023-09-25 00:00:00,"Global Fabric Manager's Chair, Dark Gray",Furniture,2,201.96,151.47,403.92,252.45000000000002
117967,2023-09-25 00:00:00,Eldon Expressions Mahogany Wood Desk Collection,Furniture,11,68.64,51.480000000000004,755.04,703.56
117968,2023-09-25 00:00:00,Bevis Boat-Shaped Conference Table,Furniture,3,393.165,597.6108,1179.4950000000001,581.8842000000001
117969,2023-09-25 00:00:00,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,1,286.256,268.36499999999995,286.256,17.89100000000002
117970,2023-09-25 00:00:00,Manco Dry-Lighter Erasable Highlighter,Office Supplies,1,3.04,2.0064,3.04,1.0335999999999999
117971,2023-09-25 00:00:00,Newell 346,Office Supplies,2,5.76,4.0896,11.52,7.4304
117972,2023-09-25 00:00:00,BIC Brite Liner Highlighters,Office Supplies,4,16.56,9.6048,66.24,56.6352
117973,2023-09-25 00:00:00,GBC Poly Designer Binding Covers,Office Supplies,1,5.022,8.5374,5.022,-3.5153999999999996
117974,2023-09-25 00:00:00,Avery 499,Office Supplies,4,15.936,10.7568,63.744,52.9872
117975,2023-09-25 00:00:00,Avery 513,Office Supplies,1,4.98,2.6892000000000005,4.98,2.2908
117976,2023-09-25 00:00:00,Alphabetical Labels for Top Tab Filing,Office Supplies,2,29.6,14.8,59.2,44.400000000000006
117977,2023-09-25 00:00:00,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,5,10.9,5.777,54.5,48.723
117978,2023-09-25 00:00:00,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,9,60.048,37.53,540.432,502.90200000000004
117979,2023-09-25 00:00:00,"SAFCO Commercial Wire Shelving, Black",Office Supplies,3,331.536,414.42,994.608,580.1879999999999
117980,2023-09-25 00:00:00,Eldon Gobal File Keepers,Office Supplies,2,24.224,29.0688,48.448,19.3792
117981,2023-09-25 00:00:00,Logitech Wireless Headset h800,Technology,5,499.95,324.9675,2499.75,2174.7825000000003
117982,2023-09-25 00:00:00,Canon PC-428 Personal Copier,Technology,3,479.976,317.9841,1439.9279999999999,1121.9438999999998
117983,2023-09-25 00:00:00,"SmartStand Mobile Device Holder, Assorted Colors",Technology,8,44.736,40.2624,357.888,317.62559999999996
117984,2023-09-26 00:00:00,Bestar Classic Bookcase,Furniture,5,424.9575,404.9595,2124.7875,1719.828
117985,2023-09-26 00:00:00,High-Back Leather Manager's Chair,Furniture,5,454.965,591.4544999999999,2274.825,1683.3705
117986,2023-09-26 00:00:00,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,3,747.558,843.6726,2242.674,1399.0014
117987,2023-09-26 00:00:00,Belkin 7 Outlet SurgeMaster II,Office Supplies,6,236.88,170.5536,1421.28,1250.7264
117988,2023-09-26 00:00:00,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,2,93.032,344.2184,186.064,-158.15439999999998
117989,2023-09-26 00:00:00,SANFORD Major Accent Highlighters,Office Supplies,5,35.4,21.948,177.0,155.052
117990,2023-09-26 00:00:00,Ibico Recycled Linen-Style Covers,Office Supplies,2,15.624,40.6224,31.248,-9.374399999999998
117991,2023-09-26 00:00:00,GBC Recycled VeloBinder Covers,Office Supplies,2,6.816,18.4032,13.632,-4.7711999999999986
117992,2023-09-26 00:00:00,Staple envelope,Office Supplies,2,8.928,5.580000000000001,17.856,12.276
117993,2023-09-26 00:00:00,Avery 494,Office Supplies,3,7.83,4.2282,23.490000000000002,19.2618
117994,2023-09-26 00:00:00,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,5,29.9,16.445,149.5,133.055
117995,2023-09-26 00:00:00,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,1,9.99,5.4945,9.99,4.4955
117996,2023-09-26 00:00:00,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,5,29.9,15.248999999999999,149.5,134.251
117997,2023-09-26 00:00:00,Xerox 1905,Office Supplies,2,12.96,6.739200000000001,25.92,19.1808
117998,2023-09-26 00:00:00,Advantus Rolling Storage Box,Office Supplies,3,51.45,37.5585,154.35000000000002,116.79150000000001
117999,2023-09-26 00:00:00,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,3,431.976,507.5718,1295.9279999999999,788.3562
118000,2023-09-26 00:00:00,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,4,100.0,79.0,400.0,321.0
118001,2023-09-26 00:00:00,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,1,9.99,5.4945,9.99,4.4955
118002,2023-09-27 00:00:00,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,7,956.6648,1181.7624,6696.6536,5514.8912
118003,2023-09-27 00:00:00,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,3,13.89,9.3063,41.67,32.3637
118004,2023-09-27 00:00:00,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,3,2.907,4.9419,8.721,3.7790999999999997
118005,2023-09-27 00:00:00,Xerox 1965,Office Supplies,3,17.94,9.149400000000002,53.82000000000001,44.67060000000001
118006,2023-09-27 00:00:00,Samsung Galaxy S4,Technology,2,1001.584,876.386,2003.168,1126.782
118007,2023-09-28 00:00:00,Xerox 1960,Office Supplies,4,99.136,68.15599999999999,396.544,328.388
118008,2023-09-29 00:00:00,Newell 328,Office Supplies,7,40.88,30.251200000000004,286.16,255.9088
118009,2023-09-29 00:00:00,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,9,25.92,18.144000000000002,233.28000000000003,215.13600000000002
118010,2023-09-29 00:00:00,Newell 351,Office Supplies,4,10.496,9.3152,41.984,32.668800000000005
118011,2023-09-29 00:00:00,Premium Transparent Presentation Covers by GBC,Office Supplies,3,62.94,32.72879999999999,188.82,156.09120000000001
118012,2023-09-29 00:00:00,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,5,27.24,17.705999999999996,136.2,118.494
118013,2023-09-29 00:00:00,Avery 483,Office Supplies,4,15.936,10.7568,63.744,52.9872
118014,2023-09-29 00:00:00,Xerox 1887,Office Supplies,1,18.97,9.864399999999998,18.97,9.1056
118015,2023-09-29 00:00:00,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,3,209.97,138.5802,629.91,491.3298
118016,2023-09-29 00:00:00,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,1,36.24,21.0192,36.24,15.2208
118017,2023-09-29 00:00:00,Wilson Electronics DB Pro Signal Booster,Technology,3,859.2,784.02,2577.6000000000004,1793.5800000000004
118018,2023-09-30 00:00:00,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,5,523.92,550.116,2619.6,2069.484
118019,2023-09-30 00:00:00,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,2,1.964,5.2046,3.928,-1.2766000000000002
118020,2023-10-01 00:00:00,"Global Value Mid-Back Manager's Chair, Gray",Furniture,4,194.848,182.67000000000002,779.392,596.722
118021,2023-10-01 00:00:00,Westinghouse Clip-On Gooseneck Lamps,Furniture,5,41.85,30.969,209.25,178.281
118022,2023-10-01 00:00:00,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,1,330.588,446.29380000000003,330.588,-115.70580000000001
118023,2023-10-01 00:00:00,Staples in misc. colors,Office Supplies,8,30.976,25.9424,247.808,221.8656
118024,2023-10-01 00:00:00,Avery Non-Stick Binders,Office Supplies,4,5.388,9.878,21.552,11.674
118025,2023-10-01 00:00:00,Easy-staple paper,Office Supplies,1,28.352,18.7832,28.352,9.5688
118026,2023-10-01 00:00:00,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,3,79.512,58.640100000000004,238.536,179.89589999999998
118027,2023-10-01 00:00:00,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,2,69.9,51.027,139.8,88.77300000000001
118028,2023-10-02 00:00:00,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,3,61.44,44.8512,184.32,139.4688
118029,2023-10-02 00:00:00,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,2,33.96,24.4512,67.92,43.4688
118030,2023-10-02 00:00:00,"Premier Elliptical Ring Binder, Black",Office Supplies,6,54.792,94.9728,328.752,233.7792
118031,2023-10-02 00:00:00,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,7,34.37,17.528699999999997,240.58999999999997,223.0613
118032,2023-10-02 00:00:00,Ibico Ibimaster 300 Manual Binding System,Office Supplies,2,735.98,404.78900000000004,1471.96,1067.171
118033,2023-10-02 00:00:00,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,2,32.48,27.607999999999997,64.96,37.352
118034,2023-10-02 00:00:00,Canon imageCLASS 2200 Advanced Copier,Technology,5,17499.95,9099.974,87499.75,78399.776
118035,2023-10-03 00:00:00,Office Star - Contemporary Task Swivel Chair,Furniture,6,599.292,506.0688,3595.7520000000004,3089.6832000000004
118036,2023-10-03 00:00:00,Global Deluxe High-Back Manager's Chair,Furniture,4,915.136,812.1831999999999,3660.544,2848.3608
118037,2023-10-03 00:00:00,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,5,38.08,67.592,190.39999999999998,122.80799999999998
118038,2023-10-03 00:00:00,Staple envelope,Office Supplies,2,15.648,10.5624,31.296,20.7336
118039,2023-10-03 00:00:00,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,2,6.16,3.2032000000000003,12.32,9.1168
118040,2023-10-03 00:00:00,Xerox 1891,Office Supplies,2,97.82,51.84459999999999,195.64,143.7954
118041,2023-10-03 00:00:00,Xerox 1900,Office Supplies,2,8.56,4.708,17.12,12.412
118042,2023-10-04 00:00:00,Magna Visual Magnetic Picture Hangers,Furniture,3,11.568,8.9652,34.704,25.7388
118043,2023-10-04 00:00:00,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,2,239.372,263.30920000000003,478.744,215.4348
118044,2023-10-04 00:00:00,Ibico Plastic Spiral Binding Combs,Office Supplies,1,30.4,16.415999999999997,30.4,13.984000000000002
118045,2023-10-04 00:00:00,Laser & Ink Jet Business Envelopes,Office Supplies,7,59.752,40.3326,418.264,377.9314
118046,2023-10-04 00:00:00,Letter Size File,Office Supplies,3,119.1,84.56099999999999,357.29999999999995,272.739
118047,2023-10-04 00:00:00,Hewlett Packard LaserJet 3310 Copier,Technology,9,5399.91,2807.9532,48599.19,45791.2368
118048,2023-10-04 00:00:00,Samsung HM1900 Bluetooth Headset,Technology,3,52.68,32.925,158.04,125.115
118049,2023-10-06 00:00:00,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,4,11.976,21.157600000000002,47.904,26.7464
118050,2023-10-06 00:00:00,Recycled Easel Ring Binders,Office Supplies,4,17.904,32.824,71.616,38.792
118051,2023-10-06 00:00:00,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,5,28.85,14.425,144.25,129.825
118052,2023-10-06 00:00:00,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,5,67.96,67.11049999999999,339.79999999999995,272.68949999999995
118053,2023-10-06 00:00:00,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,6,703.71,1641.99,4222.26,2580.2700000000004
118054,2023-10-07 00:00:00,GBC Recycled VeloBinder Covers,Office Supplies,2,27.264,18.4032,54.528,36.1248
118055,2023-10-07 00:00:00,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,12,93.36,92.4264,1120.32,1027.8935999999999
118056,2023-10-07 00:00:00,Avery 511,Office Supplies,2,4.928,3.2032,9.856,6.6528
118057,2023-10-07 00:00:00,Astroparche Fine Business Paper,Office Supplies,2,10.56,5.4912,21.12,15.628800000000002
118058,2023-10-07 00:00:00,Okidata C331dn Printer,Technology,3,837.6,774.78,2512.8,1738.0200000000002
118059,2023-10-08 00:00:00,Contemporary Wood/Metal Frame,Furniture,8,51.712,84.03200000000001,413.696,329.664
118060,2023-10-08 00:00:00,Avery 50,Office Supplies,6,60.144,39.8454,360.864,321.0186
118061,2023-10-08 00:00:00,Xerox 1925,Office Supplies,2,61.96,34.078,123.92,89.842
118062,2023-10-08 00:00:00,Fellowes Econo/Stor Drawers,Office Supplies,5,387.72,455.571,1938.6000000000001,1483.029
118063,2023-10-09 00:00:00,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,2,169.568,169.568,339.136,169.568
118064,2023-10-09 00:00:00,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,4,332.832,357.7944,1331.328,973.5336
118065,2023-10-09 00:00:00,Newell 310,Office Supplies,1,1.408,1.2495999999999998,1.408,0.1584000000000001
118066,2023-10-09 00:00:00,Xerox 1947,Office Supplies,4,19.136,13.155999999999999,76.544,63.388
118067,2023-10-09 00:00:00,Mediabridge Sport Armband iPhone 5s,Technology,4,23.976,39.5604,95.904,56.343599999999995
118068,2023-10-10 00:00:00,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,3,90.882,281.7342,272.646,-9.088199999999972
118069,2023-10-10 00:00:00,"Global Manager's Adjustable Task Chair, Storm",Furniture,1,120.784,107.1958,120.784,13.5882
118070,2023-10-10 00:00:00,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,4,14.0,20.3,56.0,35.7
118071,2023-10-10 00:00:00,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,2,16.392,42.6192,32.784,-9.8352
118072,2023-10-10 00:00:00,Presstex Flexible Ring Binders,Office Supplies,3,4.095,6.824999999999999,12.285,5.460000000000001
118073,2023-10-10 00:00:00,Martin-Yale Premier Letter Opener,Office Supplies,2,20.608,24.9872,41.216,16.2288
118074,2023-10-10 00:00:00,iOttie HLCRIO102 Car Mount,Technology,1,15.992,18.9905,15.992,-2.9985
118075,2023-10-10 00:00:00,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,1,15.992,18.9905,15.992,-2.9985
118076,2023-10-10 00:00:00,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,1,120.784,107.1958,120.784,13.5882
118077,2023-10-11 00:00:00,Newell 309,Office Supplies,3,27.72,24.255,83.16,58.905
118078,2023-10-11 00:00:00,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,2,5.344,4.676,10.688,6.0120000000000005
118079,2023-10-13 00:00:00,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,3,24.96,20.592,74.88,54.288
118080,2023-10-13 00:00:00,Longer-Life Soft White Bulbs,Furniture,14,43.12,22.422399999999996,603.68,581.2575999999999
118081,2023-10-13 00:00:00,"Tenex ""The Solids"" Textured Chair Mats",Furniture,5,139.92,290.33399999999995,699.5999999999999,409.26599999999996
118082,2023-10-13 00:00:00,Howard Miller Distant Time Traveler Alarm Clock,Furniture,3,82.26,48.53340000000001,246.78000000000003,198.24660000000003
118083,2023-10-13 00:00:00,Hon 5100 Series Wood Tables,Furniture,5,727.45,1193.018,3637.25,2444.232
118084,2023-10-13 00:00:00,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,4,11.52,8.064,46.08,38.016
118085,2023-10-13 00:00:00,BIC Liqua Brite Liner,Office Supplies,5,34.7,22.208000000000002,173.5,151.292
118086,2023-10-13 00:00:00,Newell 334,Office Supplies,1,15.872,14.6816,15.872,1.1904000000000003
118087,2023-10-13 00:00:00,Avery Non-Stick Binders,Office Supplies,7,6.286,17.2865,44.001999999999995,26.715499999999995
118088,2023-10-13 00:00:00,GBC Wire Binding Strips,Office Supplies,3,76.176,49.5144,228.52800000000002,179.01360000000003
118089,2023-10-13 00:00:00,Ideal Clamps,Office Supplies,2,4.02,2.0501999999999994,8.04,5.9898
118090,2023-10-13 00:00:00,Avery White Multi-Purpose Labels,Office Supplies,5,24.9,13.445999999999998,124.5,111.054
118091,2023-10-13 00:00:00,Array Memo Cubes,Office Supplies,2,8.288,5.2836,16.576,11.2924
118092,2023-10-13 00:00:00,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,2,37.94,19.728799999999996,75.88,56.1512
118093,2023-10-13 00:00:00,Xerox 1880,Office Supplies,1,35.44,18.783199999999997,35.44,16.6568
118094,2023-10-13 00:00:00,Xerox 195,Office Supplies,3,20.04,10.4208,60.12,49.6992
118095,2023-10-13 00:00:00,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,3,99.87,75.9012,299.61,223.7088
118096,2023-10-13 00:00:00,Fiskars Softgrip Scissors,Office Supplies,6,65.88,47.4336,395.28,347.84639999999996
118097,2023-10-13 00:00:00,Razer Kraken PRO Over Ear PC and Music Headset,Technology,3,191.976,167.97899999999998,575.928,407.949
118098,2023-10-14 00:00:00,SAFCO Folding Chair Trolley,Furniture,1,102.592,92.33279999999999,102.592,10.259200000000007
118099,2023-10-14 00:00:00,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,4,35.008,21.880000000000003,140.032,118.15200000000002
118100,2023-10-14 00:00:00,Xerox 1908,Office Supplies,2,111.96,57.099599999999995,223.92,166.8204
118101,2023-10-14 00:00:00,Xerox 1944,Office Supplies,3,93.024,59.3028,279.072,219.7692
118102,2023-10-14 00:00:00,Xerox 1916,Office Supplies,1,39.152,24.47,39.152,14.682000000000002
118103,2023-10-14 00:00:00,Staple remover,Office Supplies,2,12.768,11.331600000000002,25.536,14.2044
118104,2023-10-14 00:00:00,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,3,177.0,146.91,531.0,384.09000000000003
118105,2023-10-14 00:00:00,Maxell 4.7GB DVD-R,Technology,1,22.704,16.7442,22.704,5.959800000000001
118106,2023-10-14 00:00:00,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,5,1649.75,1105.3325,8248.75,7143.4175
118107,2023-10-14 00:00:00,Motorola L703CM,Technology,7,1091.93,818.9475,7643.51,6824.5625
118108,2023-10-15 00:00:00,Holmes Odor Grabber,Office Supplies,3,43.26,28.984199999999998,129.78,100.7958
118109,2023-10-15 00:00:00,Hoover Upright Vacuum With Dirt Cup,Office Supplies,3,868.59,616.6989000000001,2605.77,1989.0711
118110,2023-10-15 00:00:00,Ibico Plastic Spiral Binding Combs,Office Supplies,4,121.6,65.66399999999999,486.4,420.736
118111,2023-10-15 00:00:00,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,5,41.72,28.682499999999997,208.6,179.9175
118112,2023-10-15 00:00:00,GBC Twin Loop Wire Binding Elements,Office Supplies,7,232.96,116.48,1630.72,1514.24
118113,2023-10-15 00:00:00,#10 Self-Seal White Envelopes,Office Supplies,6,66.54,33.93540000000001,399.24,365.3046
118114,2023-10-15 00:00:00,Avery 508,Office Supplies,6,29.46,15.024600000000001,176.76,161.7354
118115,2023-10-15 00:00:00,Avery 49,Office Supplies,7,20.16,10.281600000000001,141.12,130.8384
118116,2023-10-15 00:00:00,Xerox 1982,Office Supplies,2,45.68,24.6672,91.36,66.6928
118117,2023-10-15 00:00:00,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,8,71.6,38.663999999999994,572.8,534.136
118118,2023-10-15 00:00:00,Xerox 1986,Office Supplies,9,60.12,31.262399999999996,541.0799999999999,509.8175999999999
118119,2023-10-15 00:00:00,Xerox 1999,Office Supplies,2,12.96,6.739200000000001,25.92,19.1808
118120,2023-10-15 00:00:00,Samsung Replacement EH64AVFWE Premium Headset,Technology,1,5.5,4.125,5.5,1.375
118121,2023-10-16 00:00:00,Chromcraft Rectangular Conference Tables,Furniture,1,142.182,180.0972,142.182,-37.9152
118122,2023-10-17 00:00:00,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,1,120.98,108.882,120.98,12.097999999999999
118123,2023-10-17 00:00:00,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,2,120.666,99.372,241.332,141.95999999999998
118124,2023-10-17 00:00:00,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,7,1927.59,1175.8299,13493.13,12317.300099999999
118125,2023-10-17 00:00:00,"Avery Durable Plastic 1"" Binders",Office Supplies,5,18.16,11.577,90.8,79.223
118126,2023-10-17 00:00:00,GBC ProClick 150 Presentation Binding System,Office Supplies,1,315.98,167.4694,315.98,148.5106
118127,2023-10-17 00:00:00,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,3,449.97,229.48470000000003,1349.91,1120.4253
